design_id,player_id,repeats,games_per_repeat,total_games,num_battles,trait_aggressiveness,trait_risk_tolerance,trait_tempo,trait_bluffiness,trait_stubbornness,trait_domination_drive,trait_herding,trait_ev_adherence,trait_exploration,winrate_percent,wins
385,1,3,192,576,3,80,62,64,86,92,68,16,56,2,34.549,199
385,2,3,192,576,3,48,72,74,74,80,88,98,92,3,7.465,43
385,3,3,192,576,3,68,94,44,68,86,74,44,72,1,21.528,124
386,0,3,192,576,3,20,30,8,8,86,28,28,60,5,22.396,129
386,1,3,192,576,3,48,22,12,32,8,48,84,16,7,25.000,144
386,2,3,192,576,3,52,26,28,30,2,20,24,40,9,30.382,175
386,3,3,192,576,3,4,36,64,18,32,22,100,44,10,21.875,126
387,0,3,192,576,3,28,92,56,70,60,16,96,94,1,6.597,38
387,1,3,192,576,3,0,36,32,56,62,24,40,48,3,25.347,146
387,2,3,192,576,3,94,80,92,10,52,72,60,2,1,42.188,243
387,3,3,192,576,3,40,52,86,96,52,92,68,12,6,25.521,147
388,0,3,192,576,3,92,24,32,36,0,72,4,28,6,48.785,281
388,1,3,192,576,3,72,100,92,10,38,94,60,78,8,20.486,118
388,2,3,192,576,3,6,24,10,92,28,44,16,52,6,16.146,93
388,3,3,192,576,3,76,16,6,40,4,44,12,84,3,14.236,82
389,0,3,192,576,3,84,84,16,50,24,92,84,84,2,10.590,61
389,1,3,192,576,3,32,44,76,76,20,80,76,94,10,8.160,47
389,2,3,192,576,3,84,52,58,56,66,24,8,18,0,59.896,345
389,3,3,192,576,3,20,78,30,80,88,36,60,28,8,21.181,122
390,0,3,192,576,3,48,0,92,58,66,48,16,42,7,26.736,154
390,1,3,192,576,3,92,78,48,20,82,0,24,32,5,37.674,217
390,2,3,192,576,3,16,48,38,48,40,60,68,68,7,14.931,86
390,3,3,192,576,3,62,40,62,32,44,88,4,56,1,20.486,118
391,0,3,192,576,3,4,64,44,20,88,8,60,0,8,19.618,113
391,1,3,192,576,3,62,66,20,96,36,26,94,0,6,47.222,272
391,2,3,192,576,3,32,96,76,16,92,10,48,76,4,15.799,91
391,3,3,192,576,3,94,76,88,56,72,6,26,88,5,17.014,98
392,0,3,192,576,3,64,46,68,84,46,52,40,72,4,18.056,104
392,1,3,192,576,3,16,4,52,48,64,56,6,72,1,17.361,100
392,2,3,192,576,3,68,4,20,88,16,80,76,24,8,31.250,180
392,3,3,192,576,3,36,8,20,8,22,54,82,14,6,33.333,192
393,0,3,192,576,3,76,100,42,52,78,64,80,76,2,20.312,117
393,1,3,192,576,3,64,8,70,16,30,18,68,42,8,18.924,109
393,2,3,192,576,3,80,84,52,44,100,32,72,98,10,18.924,109
393,3,3,192,576,3,52,50,100,86,12,68,52,40,4,41.493,239
394,0,3,192,576,3,8,16,66,40,36,20,20,48,7,24.826,143
394,1,3,192,576,3,10,72,4,64,70,88,32,82,3,14.931,86
394,2,3,192,576,3,20,14,48,60,20,52,4,48,3,43.924,253
394,3,3,192,576,3,20,82,16,26,56,16,8,64,7,15.625,90
395,0,3,192,576,3,40,52,20,80,8,32,56,8,8,28.299,163
395,1,3,192,576,3,44,84,26,38,24,64,90,52,7,20.660,119
395,2,3,192,576,3,24,68,84,80,74,4,84,8,5,31.771,183
395,3,3,192,576,3,24,4,34,60,28,100,36,80,9,18.229,105
396,0,3,192,576,3,80,36,96,12,52,76,44,68,3,9.722,56
396,1,3,192,576,3,84,44,98,92,76,44,10,24,2,48.438,279
396,2,3,192,576,3,76,34,18,24,44,86,38,60,2,12.153,70
396,3,3,192,576,3,92,66,52,2,78,48,80,4,0,29.340,169
397,0,3,192,576,3,96,68,58,2,74,58,64,20,9,26.562,153
397,1,3,192,576,3,24,88,84,30,56,32,24,8,0,26.910,155
397,2,3,192,576,3,40,92,64,36,60,96,36,24,7,26.562,153
397,3,3,192,576,3,12,28,78,64,14,30,46,60,5,19.792,114
398,0,3,192,576,3,36,40,32,92,16,2,36,54,4,42.361,244
398,1,3,192,576,3,52,28,44,78,44,62,76,68,5,19.618,113
398,2,3,192,576,3,60,12,32,66,32,12,88,74,1,16.493,95
398,3,3,192,576,3,72,90,8,22,68,80,90,36,3,21.181,122
399,0,3,192,576,3,18,76,80,32,38,40,88,90,0,9.722,56
399,1,3,192,576,3,96,16,16,2,100,88,44,96,4,7.986,46
399,2,3,192,576,3,88,56,94,98,88,68,20,84,9,19.271,111
399,3,3,192,576,3,84,20,44,88,48,12,68,20,2,62.674,361
400,0,3,192,576,3,50,8,4,64,96,96,12,36,5,36.458,210
400,1,3,192,576,3,28,50,62,56,2,8,56,26,9,27.604,159
400,2,3,192,576,3,12,40,2,6,8,48,56,32,4,16.146,93
400,3,3,192,576,3,46,62,74,50,96,62,24,96,9,19.097,110
401,0,3,192,576,3,56,80,64,22,4,4,28,92,6,14.410,83
401,1,3,192,576,3,88,54,80,44,16,92,14,44,6,45.312,261
401,2,3,192,576,3,100,72,44,16,12,18,28,80,5,28.646,165
401,3,3,192,576,3,48,88,10,76,60,64,60,100,7,10.590,61
402,0,3,192,576,3,14,10,40,84,62,60,72,32,1,26.215,151
402,1,3,192,576,3,36,18,44,100,84,16,86,78,2,18.229,105
402,2,3,192,576,3,0,30,52,80,80,96,94,28,8,27.257,157
402,3,3,192,576,3,84,44,78,36,8,14,4,24,4,27.778,160
403,0,3,192,576,3,32,72,100,44,84,98,2,24,3,25.521,147
403,1,3,192,576,3,16,32,24,24,32,40,42,60,8,10.938,63
403,2,3,192,576,3,44,76,12,52,36,46,16,16,0,26.910,155
403,3,3,192,576,3,72,64,70,52,76,96,28,32,1,36.632,211
404,0,3,192,576,3,100,42,24,62,26,40,96,52,8,24.132,139
404,1,3,192,576,3,58,92,52,72,68,66,58,16,3,36.806,212
404,2,3,192,576,3,56,22,84,46,58,64,62,64,7,28.125,162
404,3,3,192,576,3,8,4,38,12,30,46,84,58,8,10.243,59
405,0,3,192,576,3,76,52,36,72,48,24,16,12,4,29.861,172
405,1,3,192,576,3,48,48,68,8,90,60,70,6,4,20.833,120
405,2,3,192,576,3,36,52,36,8,48,56,64,6,2,15.972,92
405,3,3,192,576,3,88,92,12,76,64,26,40,0,3,32.812,189
406,0,3,192,576,3,44,32,60,32,92,66,84,64,9,22.222,128
406,1,3,192,576,3,76,88,8,60,12,36,30,72,9,26.389,152
406,2,3,192,576,3,64,44,68,88,70,36,12,56,6,36.806,212
406,3,3,192,576,3,32,28,94,12,16,76,96,78,5,14.062,81
407,0,3,192,576,3,12,96,0,96,64,80,42,78,6,18.750,108
407,1,3,192,576,3,70,76,36,36,60,10,98,88,0,24.826,143
407,2,3,192,576,3,84,100,4,70,24,84,78,88,4,29.514,170
407,3,3,192,576,3,12,56,54,96,100,8,72,66,9,26.389,152
408,0,3,192,576,3,70,12,76,12,20,36,60,44,0,18.056,104
408,1,3,192,576,3,4,10,90,82,40,84,0,36,5,30.208,174
408,2,3,192,576,3,16,4,100,28,94,0,44,38,9,17.014,98
408,3,3,192,576,3,56,24,36,40,44,58,16,44,2,34.549,199
409,0,3,192,576,3,66,68,10,28,56,48,24,4,5,39.931,230
409,1,3,192,576,3,54,4,88,52,52,46,64,54,3,22.222,128
409,2,3,192,576,3,32,86,28,96,16,60,4,84,8,15.278,88
409,3,3,192,576,3,32,32,56,66,36,68,50,18,10,21.875,126
410,0,3,192,576,3,4,48,84,68,12,92,76,68,10,23.090,133
410,1,3,192,576,3,20,64,40,4,48,72,36,20,9,31.944,184
410,2,3,192,576,3,68,18,68,0,90,32,72,36,4,30.903,178
410,3,3,192,576,3,100,100,26,22,84,20,92,92,2,13.368,77
411,0,3,192,576,3,46,88,26,4,32,52,48,86,6,7.812,45
411,1,3,192,576,3,28,76,16,80,96,96,92,40,2,29.167,168
411,2,3,192,576,3,76,64,8,32,40,76,42,22,6,42.188,243
411,3,3,192,576,3,56,16,22,94,0,90,64,52,3,19.792,114
412,0,3,192,576,3,84,4,50,90,76,10,50,40,1,34.549,199
412,1,3,192,576,3,100,40,58,28,4,20,8,88,7,19.618,113
412,2,3,192,576,3,24,34,88,64,64,8,82,72,1,13.715,79
412,3,3,192,576,3,24,52,92,44,56,38,20,24,6,31.597,182
413,0,3,192,576,3,90,90,90,76,100,28,32,98,7,10.069,58
413,1,3,192,576,3,8,96,72,88,28,4,20,96,6,12.153,70
413,2,3,192,576,3,92,92,42,76,28,24,92,12,5,62.674,361
413,3,3,192,576,3,80,40,66,82,40,34,56,82,1,14.931,86
414,0,3,192,576,3,28,20,16,18,42,84,68,26,2,30.382,175
414,1,3,192,576,3,68,32,0,40,72,78,80,30,1,27.083,156
414,2,3,192,576,3,8,8,60,20,52,92,32,60,2,10.243,59
414,3,3,192,576,3,40,78,48,30,92,80,12,8,8,32.292,186
415,0,3,192,576,3,22,56,76,52,12,72,8,18,3,25.174,145
415,1,3,192,576,3,84,20,28,68,22,52,50,10,10,43.056,248
415,2,3,192,576,3,40,60,24,38,4,38,52,94,9,10.938,63
415,3,3,192,576,3,4,12,0,58,24,0,32,48,7,20.486,118
416,0,3,192,576,3,60,28,50,40,72,16,92,60,8,25.347,146
416,1,3,192,576,3,38,60,94,12,80,28,52,64,5,17.708,102
416,2,3,192,576,3,60,40,80,60,76,72,24,44,3,35.764,206
416,3,3,192,576,3,64,68,82,4,70,52,76,74,5,21.007,121
417,0,3,192,576,3,56,92,22,12,44,12,0,72,2,16.840,97
417,1,3,192,576,3,76,80,42,64,26,12,22,70,2,22.396,129
417,2,3,192,576,3,20,28,96,42,64,42,80,88,5,19.444,112
417,3,3,192,576,3,76,76,56,6,34,28,34,24,9,40.625,234
418,0,3,192,576,3,24,24,96,96,90,56,100,4,6,39.410,227
418,1,3,192,576,3,48,42,84,18,74,84,78,4,7,19.965,115
418,2,3,192,576,3,80,68,0,60,42,74,48,36,8,33.507,193
418,3,3,192,576,3,42,44,36,56,84,76,78,96,2,6.597,38
419,0,3,192,576,3,32,62,44,32,68,92,26,38,8,22.049,127
419,1,3,192,576,3,4,4,60,92,20,58,48,36,4,20.486,118
419,2,3,192,576,3,64,24,64,80,88,20,64,20,1,47.396,273
419,3,3,192,576,3,2,72,16,28,6,6,54,60,3,9.549,55
420,0,3,192,576,3,88,28,68,74,22,48,76,86,3,22.049,127
420,1,3,192,576,3,70,68,14,40,80,36,52,90,9,17.882,103
420,2,3,192,576,3,36,80,32,24,20,88,12,70,7,22.396,129
420,3,3,192,576,3,68,8,96,84,52,60,10,32,6,37.500,216
421,0,3,192,576,3,88,64,80,60,4,18,44,28,9,37.326,215
421,1,3,192,576,3,36,24,4,76,50,38,64,80,10,11.458,66
421,2,3,192,576,3,56,48,88,36,76,80,12,10,2,34.896,201
421,3,3,192,576,3,36,96,72,46,42,64,64,76,0,15.278,88
422,0,3,192,576,3,44,44,4,46,58,72,56,100,4,9.549,55
422,1,3,192,576,3,88,60,72,28,50,68,36,46,5,39.062,225
422,2,3,192,576,3,46,56,16,68,6,12,60,60,6,13.542,78
422,3,3,192,576,3,96,36,40,92,88,16,20,2,8,37.500,216
423,0,3,192,576,3,0,82,56,82,84,88,18,56,1,22.917,132
423,1,3,192,576,3,58,98,100,52,96,92,92,12,6,42.361,244
423,2,3,192,576,3,4,0,56,100,52,56,32,96,4,14.583,84
423,3,3,192,576,3,60,56,12,20,20,96,48,40,7,20.139,116
424,0,3,192,576,3,68,4,32,24,30,32,80,16,5,46.875,270
424,1,3,192,576,3,16,36,28,0,4,12,6,60,1,12.153,70
424,2,3,192,576,3,98,96,48,4,30,28,96,46,9,23.090,133
424,3,3,192,576,3,22,12,80,68,74,44,92,68,4,17.535,101
425,0,3,192,576,3,72,56,56,38,96,44,48,32,10,30.208,174
425,1,3,192,576,3,66,26,48,34,88,52,72,28,8,38.889,224
425,2,3,192,576,3,62,16,76,72,60,86,52,80,8,15.625,90
425,3,3,192,576,3,92,30,4,40,58,32,76,92,7,15.104,87
426,0,3,192,576,3,10,36,28,56,40,100,52,92,5,14.236,82
426,1,3,192,576,3,8,90,76,86,12,32,28,94,3,19.618,113
426,2,3,192,576,3,38,84,20,30,36,4,24,30,4,18.576,107
426,3,3,192,576,3,28,88,84,100,12,84,18,16,5,46.875,270
427,0,3,192,576,3,42,96,82,16,18,62,24,52,1,23.264,134
427,1,3,192,576,3,40,52,56,12,56,6,98,64,6,17.361,100
427,2,3,192,576,3,8,36,56,12,84,52,92,12,6,21.007,121
427,3,3,192,576,3,16,20,68,16,80,2,38,28,1,36.979,213
428,0,3,192,576,3,76,20,8,78,72,6,78,24,6,28.299,163
428,1,3,192,576,3,88,14,20,60,44,76,2,12,1,42.535,245
428,2,3,192,576,3,92,66,40,92,10,32,34,64,1,19.792,114
428,3,3,192,576,3,52,60,48,72,26,52,94,52,8,8.854,51
429,0,3,192,576,3,98,76,46,88,52,36,8,64,2,18.229,105
429,1,3,192,576,3,20,70,10,20,12,100,14,22,0,21.875,126
429,2,3,192,576,3,24,12,92,52,96,50,44,4,5,30.729,177
429,3,3,192,576,3,44,48,24,8,66,72,30,6,3,28.299,163
430,0,3,192,576,3,32,8,72,4,8,80,92,10,7,28.472,164
430,1,3,192,576,3,56,8,64,72,88,20,88,56,5,25.694,148
430,2,3,192,576,3,76,94,12,50,24,66,84,56,2,27.778,160
430,3,3,192,576,3,88,84,92,52,16,20,88,84,6,17.708,102
431,0,3,192,576,3,16,70,16,68,36,68,34,46,8,23.438,135
431,1,3,192,576,3,96,46,92,48,32,44,44,84,4,37.326,215
431,2,3,192,576,3,72,38,72,18,72,16,2,90,10,18.229,105
431,3,3,192,576,3,70,0,60,36,94,88,56,72,9,20.312,117
432,0,3,192,576,3,52,40,92,28,80,24,66,80,3,8.160,47
432,1,3,192,576,3,26,84,32,94,68,72,56,40,9,41.840,241
432,2,3,192,576,3,28,58,32,84,48,94,72,40,3,23.785,137
432,3,3,192,576,3,12,68,28,76,48,40,0,48,2,25.174,145
433,0,3,192,576,3,52,76,28,86,20,76,96,50,4,25.694,148
433,1,3,192,576,3,94,84,2,4,54,28,24,32,7,37.847,218
433,2,3,192,576,3,68,28,24,94,48,66,48,100,3,13.368,77
433,3,3,192,576,3,6,92,88,48,6,36,68,44,5,22.743,131
434,0,3,192,576,3,16,40,52,20,64,32,6,76,10,25.174,145
434,1,3,192,576,3,34,48,74,52,48,56,76,92,2,18.750,108
434,2,3,192,576,3,32,74,80,4,72,44,76,50,9,20.660,119
434,3,3,192,576,3,74,26,20,90,62,86,24,70,6,35.069,202
435,0,3,192,576,3,36,80,12,60,94,20,68,66,6,22.222,128
435,1,3,192,576,3,12,12,96,28,98,80,44,74,8,15.451,89
435,2,3,192,576,3,12,20,40,34,20,100,8,8,1,42.188,243
435,3,3,192,576,3,84,58,28,24,28,4,44,88,8,19.792,114
436,0,3,192,576,3,96,12,86,48,48,64,30,8,1,31.597,182
436,1,3,192,576,3,60,72,30,78,2,4,54,4,3,23.438,135
436,2,3,192,576,3,88,78,62,64,98,16,68,56,6,11.806,68
436,3,3,192,576,3,50,24,60,64,78,56,88,10,1,32.812,189
437,0,3,192,576,3,78,96,72,36,28,94,62,56,7,18.576,107
437,1,3,192,576,3,44,16,38,44,28,24,68,18,4,26.215,151
437,2,3,192,576,3,4,46,8,76,8,2,58,24,0,38.715,223
437,3,3,192,576,3,52,84,86,0,16,72,36,54,6,15.799,91
438,0,3,192,576,3,40,14,48,68,80,38,38,20,2,30.035,173
438,1,3,192,576,3,78,56,84,90,72,96,32,58,9,30.208,174
438,2,3,192,576,3,96,50,90,20,84,82,16,72,7,16.146,93
438,3,3,192,576,3,14,46,4,62,64,24,80,32,3,22.917,132
439,0,3,192,576,3,8,52,88,8,60,0,88,36,4,23.958,138
439,1,3,192,576,3,76,92,56,16,22,70,88,76,1,16.840,97
439,2,3,192,576,3,52,6,28,40,34,36,100,84,5,16.493,95
439,3,3,192,576,3,30,64,44,28,46,92,52,12,1,41.840,241
440,0,3,192,576,3,72,32,14,98,6,56,14,88,9,25.694,148
440,1,3,192,576,3,2,28,16,68,78,48,12,48,5,27.083,156
440,2,3,192,576,3,48,98,72,56,60,54,28,34,8,23.090,133
440,3,3,192,576,3,92,4,64,84,98,42,8,90,10,23.438,135
441,0,3,192,576,3,64,86,96,64,68,68,54,60,7,41.319,238
441,1,3,192,576,3,52,32,8,96,16,86,72,68,3,33.333,192
441,2,3,192,576,3,12,16,6,12,26,8,20,92,10,8.854,51
441,3,3,192,576,3,24,38,40,8,84,28,28,64,2,15.972,92
442,0,3,192,576,3,6,4,24,28,14,12,48,12,2,24.653,142
442,1,3,192,576,3,24,94,66,44,84,8,28,6,8,17.882,103
442,2,3,192,576,3,88,88,98,84,56,76,56,44,3,39.757,229
442,3,3,192,576,3,60,80,72,54,36,80,84,38,9,17.361,100
443,0,3,192,576,3,48,68,64,92,44,26,78,30,3,15.972,92
443,1,3,192,576,3,30,56,88,68,36,34,96,28,2,24.306,140
443,2,3,192,576,3,56,32,36,52,0,28,36,0,6,31.076,179
443,3,3,192,576,3,98,10,76,32,54,12,60,4,5,28.646,165
444,0,3,192,576,3,82,48,38,0,98,84,20,96,8,25.174,145
444,1,3,192,576,3,96,20,36,24,64,60,4,100,7,16.319,94
444,2,3,192,576,3,44,64,66,44,80,62,90,52,2,40.972,236
444,3,3,192,576,3,34,70,8,80,2,60,4,80,4,16.667,96
445,0,3,192,576,3,92,60,4,16,76,52,88,42,4,27.083,156
445,1,3,192,576,3,12,64,48,60,92,64,18,84,6,15.451,89
445,2,3,192,576,3,72,8,16,8,12,70,88,16,7,35.069,202
445,3,3,192,576,3,64,32,32,44,94,68,72,36,8,22.049,127
446,0,3,192,576,3,28,26,78,80,32,8,8,80,9,11.979,69
446,1,3,192,576,3,64,0,80,8,8,40,82,44,1,36.806,212
446,2,3,192,576,3,28,88,82,88,92,40,40,66,1,29.167,168
446,3,3,192,576,3,4,98,52,96,38,16,14,60,0,21.354,123
447,0,3,192,576,3,20,88,36,44,10,44,64,74,5,20.139,116
447,1,3,192,576,3,82,38,52,84,60,16,38,22,9,42.014,242
447,2,3,192,576,3,20,42,48,72,40,92,70,76,9,19.618,113
447,3,3,192,576,3,40,18,96,16,72,96,42,96,4,18.056,104
448,0,3,192,576,3,62,20,62,50,56,88,36,4,0,29.688,171
448,1,3,192,576,3,42,76,24,36,40,88,62,52,4,15.104,87
448,2,3,192,576,3,80,60,52,26,68,24,4,28,4,25.521,147
448,3,3,192,576,3,80,52,16,72,22,48,98,20,7,29.514,170
449,0,3,192,576,3,60,84,34,28,90,60,40,8,3,34.549,199
449,1,3,192,576,3,86,44,60,70,8,20,84,34,3,28.819,166
449,2,3,192,576,3,8,12,48,24,76,64,14,10,8,15.451,89
449,3,3,192,576,3,80,86,28,78,4,96,92,70,9,20.486,118
450,0,3,192,576,3,20,2,60,64,44,4,58,68,8,11.806,68
450,1,3,192,576,3,40,84,18,24,92,100,16,92,8,15.104,87
450,2,3,192,576,3,92,92,56,80,4,44,62,60,4,42.361,244
450,3,3,192,576,3,38,44,60,36,54,44,48,44,2,30.035,173
451,0,3,192,576,3,26,64,6,0,24,40,16,78,6,14.583,84
451,1,3,192,576,3,8,72,40,98,40,74,60,72,2,22.396,129
451,2,3,192,576,3,60,40,16,60,52,98,28,96,6,27.083,156
451,3,3,192,576,3,6,64,88,50,36,64,20,12,4,35.764,206
452,0,3,192,576,3,92,44,80,92,68,96,84,48,1,42.014,242
452,1,3,192,576,3,68,8,88,44,60,44,40,2,7,33.681,194
452,2,3,192,576,3,40,56,86,44,32,16,96,48,1,14.757,85
452,3,3,192,576,3,64,4,20,12,80,16,64,84,5,9.028,52
453,0,3,192,576,3,82,62,66,78,56,64,4,88,5,20.660,119
453,1,3,192,576,3,26,52,96,84,84,30,26,16,5,27.778,160
453,2,3,192,576,3,70,12,32,4,64,0,80,86,5,13.715,79
453,3,3,192,576,3,34,92,44,74,24,8,10,28,0,37.674,217
454,0,3,192,576,3,48,28,40,14,2,20,98,36,0,19.618,113
454,1,3,192,576,3,98,16,30,36,16,52,74,56,0,21.007,121
454,2,3,192,576,3,30,84,64,98,44,84,44,36,2,36.111,208
454,3,3,192,576,3,96,28,64,12,72,58,54,56,9,22.396,129
455,0,3,192,576,3,4,92,94,52,32,34,28,20,4,18.403,106
455,1,3,192,576,3,56,28,0,62,64,76,4,76,9,18.750,108
455,2,3,192,576,3,24,36,0,68,88,36,64,20,10,38.889,224
455,3,3,192,576,3,60,58,84,98,40,28,76,88,7,23.785,137
456,0,3,192,576,3,64,24,20,44,84,78,72,56,9,25.694,148
456,1,3,192,576,3,20,88,72,8,36,4,96,48,4,18.229,105
456,2,3,192,576,3,76,68,96,36,16,56,12,68,3,29.340,169
456,3,3,192,576,3,24,24,4,40,92,76,32,16,4,25.868,149
457,0,3,192,576,3,72,72,92,20,40,88,6,96,6,13.021,75
457,1,3,192,576,3,68,100,50,24,72,68,34,68,7,14.583,84
457,2,3,192,576,3,64,50,30,94,96,8,40,4,5,51.042,294
457,3,3,192,576,3,88,32,76,66,76,88,0,40,7,21.181,122
458,0,3,192,576,3,8,38,16,88,94,44,92,32,1,22.222,128
458,1,3,192,576,3,4,36,22,80,28,40,66,8,2,45.660,263
458,2,3,192,576,3,36,54,72,8,24,76,82,54,8,18.403,106
458,3,3,192,576,3,28,100,8,20,28,40,56,64,5,13.021,75
459,0,3,192,576,3,40,76,70,48,72,8,32,12,5,43.229,249
459,1,3,192,576,3,50,24,44,4,76,14,10,24,8,25.174,145
459,2,3,192,576,3,16,2,12,28,70,30,2,88,1,16.493,95
459,3,3,192,576,3,16,16,42,92,60,72,88,80,1,14.757,85
460,0,3,192,576,3,80,8,44,58,18,52,68,60,10,17.014,98
460,1,3,192,576,3,76,62,80,52,24,92,92,98,3,10.417,60
460,2,3,192,576,3,84,94,92,74,48,60,74,40,7,40.451,233
460,3,3,192,576,3,56,52,72,44,8,20,32,4,8,31.944,184
461,0,3,192,576,3,96,98,8,70,6,84,50,2,3,40.451,233
461,1,3,192,576,3,20,6,90,14,46,82,76,84,5,10.417,60
461,2,3,192,576,3,2,26,40,88,58,72,52,80,2,18.924,109
461,3,3,192,576,3,48,40,98,82,96,4,96,60,3,29.514,170
462,0,3,192,576,3,36,18,84,36,52,28,52,76,8,15.625,90
462,1,3,192,576,3,60,66,36,68,56,12,24,40,10,23.958,138
462,2,3,192,576,3,100,72,56,16,36,38,24,32,6,33.160,191
462,3,3,192,576,3,82,80,16,32,46,50,40,36,6,27.083,156
463,0,3,192,576,3,16,56,30,96,80,14,24,84,7,14.931,86
463,1,3,192,576,3,88,80,8,44,4,36,56,24,1,31.944,184
463,2,3,192,576,3,56,22,20,48,84,92,92,12,3,23.611,136
463,3,3,192,576,3,76,12,32,60,64,32,18,20,10,28.819,166
464,0,3,192,576,3,52,36,56,8,36,70,76,40,2,29.688,171
464,1,3,192,576,3,36,44,68,90,98,56,44,52,6,38.889,224
464,2,3,192,576,3,44,80,76,56,10,22,32,64,9,20.139,116
464,3,3,192,576,3,8,70,52,4,18,84,74,96,1,10.938,63
465,0,3,192,576,3,54,52,16,56,64,28,60,84,1,18.056,104
465,1,3,192,576,3,96,40,96,12,86,42,84,72,8,23.438,135
465,2,3,192,576,3,58,6,70,64,8,44,58,22,10,43.924,253
465,3,3,192,576,3,12,96,16,70,26,92,6,100,5,13.889,80
466,0,3,192,576,3,14,32,90,38,20,86,40,40,6,24.479,141
466,1,3,192,576,3,32,76,26,60,14,64,16,4,4,25.000,144
466,2,3,192,576,3,42,90,24,32,84,72,18,72,3,9.896,57
466,3,3,192,576,3,68,36,96,16,80,40,50,22,7,40.625,234
467,0,3,192,576,3,34,94,48,76,48,72,84,6,10,28.299,163
467,1,3,192,576,3,22,64,4,32,68,90,60,36,7,15.104,87
467,2,3,192,576,3,10,42,90,0,32,22,96,84,6,11.979,69
467,3,3,192,576,3,88,54,56,96,10,72,80,34,8,44.097,254
468,0,3,192,576,3,96,16,74,16,92,16,16,70,4,12.500,72
468,1,3,192,576,3,52,2,68,88,32,16,40,88,2,9.028,52
468,2,3,192,576,3,92,62,8,96,60,88,26,32,2,62.153,358
468,3,3,192,576,3,44,14,36,42,60,24,36,56,1,15.799,91
469,0,3,192,576,3,78,80,86,6,82,48,96,16,9,28.472,164
469,1,3,192,576,3,40,60,60,48,12,8,32,80,1,13.542,78
469,2,3,192,576,3,20,16,62,60,46,80,48,100,7,26.215,151
469,3,3,192,576,3,52,76,12,80,48,4,88,2,6,31.771,183
470,0,3,192,576,3,40,12,12,88,28,92,4,56,3,21.354,123
470,1,3,192,576,3,82,20,14,96,88,84,68,44,6,32.986,190
470,2,3,192,576,3,80,84,40,38,72,10,76,48,1,35.243,203
470,3,3,192,576,3,16,42,80,34,96,56,44,76,3,9.375,54
471,0,3,192,576,3,12,74,52,28,4,54,72,100,2,11.979,69
471,1,3,192,576,3,64,32,44,20,44,60,0,14,5,35.764,206
471,2,3,192,576,3,74,34,80,20,22,60,8,8,8,39.062,225
471,3,3,192,576,3,28,74,72,56,14,36,24,68,2,12.500,72
472,0,3,192,576,3,72,42,26,66,60,12,28,28,7,27.604,159
472,1,3,192,576,3,12,96,84,72,58,32,100,62,10,12.674,73
472,2,3,192,576,3,26,64,22,78,96,26,68,58,4,23.611,136
472,3,3,192,576,3,92,8,40,8,68,84,68,44,9,35.938,207
473,0,3,192,576,3,68,88,60,96,16,24,88,24,8,26.562,153
473,1,3,192,576,3,60,92,94,94,48,96,36,32,1,27.951,161
473,2,3,192,576,3,16,44,50,44,12,84,84,16,3,25.868,149
473,3,3,192,576,3,20,48,68,88,52,98,96,18,2,18.924,109
474,0,3,192,576,3,0,22,36,10,70,66,12,52,3,27.778,160
474,1,3,192,576,3,12,30,34,40,52,24,64,96,6,17.882,103
474,2,3,192,576,3,84,52,44,52,92,6,40,68,9,40.799,235
474,3,3,192,576,3,60,84,50,26,4,48,40,92,9,12.847,74
475,0,3,192,576,3,44,58,76,76,98,80,64,92,2,18.924,109
475,1,3,192,576,3,32,18,12,64,6,48,8,64,3,14.236,82
475,2,3,192,576,3,66,4,82,82,38,50,72,76,1,28.993,167
475,3,3,192,576,3,96,2,2,60,86,68,16,52,6,37.500,216
476,0,3,192,576,3,86,26,0,32,42,36,36,32,7,31.250,180
476,1,3,192,576,3,92,54,64,18,96,72,92,10,8,40.451,233
476,2,3,192,576,3,34,100,16,16,68,34,6,28,6,12.674,73
476,3,3,192,576,3,36,68,84,4,32,16,72,26,3,15.278,88
477,0,3,192,576,3,88,68,40,46,32,4,56,80,0,29.688,171
477,1,3,192,576,3,2,10,54,54,76,54,80,20,9,33.854,195
477,2,3,192,576,3,50,32,66,28,24,48,20,92,0,14.236,82
477,3,3,192,576,3,68,28,58,64,74,12,4,80,8,21.181,122
478,0,3,192,576,3,30,48,66,60,78,60,44,48,5,29.688,171
478,1,3,192,576,3,74,74,20,0,26,28,20,54,4,17.535,101
478,2,3,192,576,3,48,72,36,68,56,68,56,44,7,24.826,143
478,3,3,192,576,3,0,88,28,24,20,60,60,8,0,27.083,156
479,0,3,192,576,3,24,84,24,24,56,98,80,12,9,20.312,117
479,1,3,192,576,3,80,88,48,76,80,2,52,88,5,19.618,113
479,2,3,192,576,3,4,20,96,88,0,14,36,0,5,36.111,208
479,3,3,192,576,3,44,20,24,88,90,28,84,48,4,23.785,137
480,0,3,192,576,3,56,6,100,84,8,40,20,64,4,23.438,135
480,1,3,192,576,3,44,48,76,28,20,80,48,40,0,23.264,134
480,2,3,192,576,3,96,76,4,8,80,96,88,52,8,27.778,160
480,3,3,192,576,3,76,60,94,48,40,80,28,74,7,24.132,139
481,0,3,192,576,3,58,64,72,68,88,36,86,52,6,13.194,76
481,1,3,192,576,3,84,12,36,80,72,62,80,46,3,29.688,171
